Open Context URI,Item label,Project URI,Project name,Related person(s),Context (1),Context (2),Context (3),Context (4),Context (5),Context URI,Latitude (WGS84),Longitude (WGS84),Early (Cal. BP),Late (Cal. BP),Has anatomical identification [URI],Has anatomical identification [Label],Has anatomical identification [Source value],Has Biological Taxonomy [URI],Has Biological Taxonomy [Label],Has Biological Taxonomy [Source value],Has fusion character (distal) [URI],Has fusion character (distal) [Label],Has fusion character (distal) [Source value],Has fusion character (proximal) [URI],Has fusion character (proximal) [Label],Has fusion character (proximal) [Source value],Has physiological sex determination [URI],Has physiological sex determination [Label],Has physiological sex determination [Source value],Taxon [Source],Element [Source],Side [Source],Proximal Fusion [Source],Distal Fusion [Source],Reference [Source],Year [Source],Retrieval Method [Source],Species [Source],Species Comment [Source],Part [Source],Size [Source],Age Data [Source],Retrieval % [Source],Volume [Source],Mesh Size [Source],Sex [Source],Weight [Source],Comments [Source],Fusion stages [Source],Number of Elements [Source],Sample No [Source],Age group [Source],Cutmarks [Source],Stratum [Source],Bd [Source],SD [Source],Bp [Source],Bp (unfused) [Source],GL [Source],GL (unfused) [Source],Dp (unfused) [Source],GB [Source],Bd (unfused) [Source],BFp [Source],Dl [Source],Dm [Source],Dp [Source],GB (unfused) [Source],GL1 [Source],GLm [Source]
http://opencontext.org/subjects/TESTSPA0000006843,Bone Ref# 3525,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBI,http://opencontext.org/subjects/TESTSPA0000003456,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0002374,metacarpal bone,Metacarpal,http://eol.org/pages/19076,Vulpes,vulpes,,,,,,,,,,Vulpes vulpes,Metacarpal,NA,,,3525,PB 95,Floatation,vulpes,vulpes,Fragment,<2 cm,Adult,,,< 5 mm,?,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000005294,Bone Ref# 3563,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BCF,http://opencontext.org/subjects/TESTSPA0000003643,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,Not Identifiable,Bone,NA,,,3563,PB 95,Floatation,Unknown,Not Identifiable,Fragment,,,,,< 5 mm,?,49.5,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000005295,Bone Ref# 3564,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BCF,http://opencontext.org/subjects/TESTSPA0000003643,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,Not Identifiable,Bone,NA,,,3564,PB 95,Floatation,Unknown,Not Identifiable,Fragment,,,,,< 3 mm,?,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000005296,Bone Ref# 3565,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BCF,http://opencontext.org/subjects/TESTSPA0000003643,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,Not Identifiable,Bone,NA,,,3565,PB 95,Floatation,Unknown,Not Identifiable,Fragment,,,,,< 3 mm,?,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000003728,Bone Ref# 3578,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBI,http://opencontext.org/subjects/TESTSPA0000003456,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0013588,fused metatarsal bones 3 and 4,Metatarsal,http://eol.org/pages/11021570,Bos primigenius,primigenius,,,,,,,,,,Bos primigenius,Metatarsal,Left,,,3578,PB 95,Floatation,primigenius,,,,Adult,,,> 10 mm,?,94,Bd= 60.4,,,,,split down the centre,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000003585,Bone Ref# 745,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Context BBD,,http://opencontext.org/subjects/TESTSPA0000003435,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0004301,middle phalanx,Middle Phalanx,http://eol.org/pages/11021570,Bos primigenius,primigenius,,,,,,,,,,Bos primigenius,Middle Phalanx,,,,745,PB 95,Dry Sieve,primigenius,Bos,Complete,2-5 cm,Fused,100,50,,,28.6,Burnt,Over 18 mon,,1009,,,,33.98,33.13,39.56,,39.25,,,,,35.4,,,26.42,,,
http://opencontext.org/subjects/TESTSPA0000004015,Bone Ref# 746,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Context BBD,,http://opencontext.org/subjects/TESTSPA0000003435,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0004301,middle phalanx,Middle Phalanx,http://eol.org/pages/1670,Equidae,Equus sp.,,,,,,,,,,Equus sp.,Middle Phalanx,Right,,,746,PB 95,Dry Sieve,Unknown,Equus,Complete,2-5 cm,Fused,100,50,,,,,,,,,,,32.55,31.07,36.27,,40.18,,,,,32.68,,,26.83,,,
http://opencontext.org/subjects/TESTSPA0000004016,Bone Ref# 747,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Context BBD,,http://opencontext.org/subjects/TESTSPA0000003435,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0004301,middle phalanx,Middle Phalanx,http://eol.org/pages/1670,Equidae,Equus sp.,,,,,,,,,,Equus sp.,Middle Phalanx,Left,,,747,PB 95,Dry Sieve,Unknown,Equus,Complete,2-5 cm,Fused,100,50,,,,,,,,,,,33.82,,39.73,,39.85,,,,,35.1,,,26.93,,,
http://opencontext.org/subjects/TESTSPA0000004017,Bone Ref# 748,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Context BBD,,http://opencontext.org/subjects/TESTSPA0000003435,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0004301,middle phalanx,Middle Phalanx,http://eol.org/pages/1670,Equidae,Equus sp.,,,,,,,,,,Equus sp.,Middle Phalanx,Left,,,748,PB 95,Dry Sieve,Unknown,Equus,Complete,2-5 cm,Fused,100,50,,,19.8,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000003680,Bone Ref# 749,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Context BBD,,http://opencontext.org/subjects/TESTSPA0000003435,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0001450,calcaneus,Calcaneus,http://eol.org/pages/11021570,Bos primigenius,primigenius,,,,,,,,,,Bos primigenius,Calcaneus,Right,,,749,PB 95,Dry Sieve,primigenius,Bos,Proximal end fragment,5-10 cm,Fused,100,50,,,31.3,Burnt,Over 3 yrs,,,800,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004266,Bone Ref# 750,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Context BBD,,http://opencontext.org/subjects/TESTSPA0000003435,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0001450,calcaneus,Calcaneus,http://eol.org/pages/1642,Mammalia,Large Mammal,,,,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0070,Proximal epiphysis unfused,proximal unfused,,,,Large Mammal,Calcaneus,Right,proximal unfused,,750,PB 95,Dry Sieve,Unknown,Large Mammal,Proximal end fragment,2-5 cm,Unfused,100,50,,,11.4,Burnt,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004018,Bone Ref# 751,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Context BBD,,http://opencontext.org/subjects/TESTSPA0000003435,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0002395,talus,Astragalus,http://eol.org/pages/1670,Equidae,Equus sp.,,,,,,,,,,Equus sp.,Astragalus,Right,,,751,PB 95,Dry Sieve,Unknown,Equus,Almost Complete,2-5 cm,Fused,100,50,,,62.6,Burnt,,,,,,,,,,,,,,47.45,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004104,Bone Ref# 752,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Context BBD,,http://opencontext.org/subjects/TESTSPA0000003435,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0004302,proximal phalanx,Proximal Phalanx,http://eol.org/pages/1670,Equidae,Equus sp.,,,,,,,,,,Equus sp.,Proximal Phalanx,NA,,,752,PB 95,Dry Sieve,Unknown,Equus,Fragment,5-10 cm,Fused,100,50,,,,Fragment which has been split down the centre shaft,,,,,,,,,36,,,,,,,33.47,,,29.11,,,
http://opencontext.org/subjects/TESTSPA0000004105,Bone Ref# 753,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Context BBD,,http://opencontext.org/subjects/TESTSPA0000003435,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0004302,proximal phalanx,Proximal Phalanx,http://eol.org/pages/1670,Equidae,Equus sp.,,,,,,,,,,Equus sp.,Proximal Phalanx,NA,,,753,PB 95,Dry Sieve,Unknown,Equus,Proximal end fragment,5-10 cm,Fused,100,50,,,36.4,,,,,,,,34.6,23.6,41.64,,71.58,,,,,37.02,,,29.26,,,
http://opencontext.org/subjects/TESTSPA0000004019,Bone Ref# 754,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Context BBD,,http://opencontext.org/subjects/TESTSPA0000003435,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0004302,proximal phalanx,Proximal Phalanx,http://eol.org/pages/1670,Equidae,Equus sp.,,,,,,,,,,Equus sp.,Proximal Phalanx,NA,,,754,PB 95,Dry Sieve,Unknown,Equus,Proximal end & diaphysis fragment,2-5 cm,Fused,100,50,,,,,,,,,,,,,,,76.73,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004106,Bone Ref# 755,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Context BBD,,http://opencontext.org/subjects/TESTSPA0000003435,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0004302,proximal phalanx,Proximal Phalanx,http://eol.org/pages/1670,Equidae,Equus sp.,,,,,,,,,,Equus sp.,Proximal Phalanx,NA,,,755,PB 95,Dry Sieve,Unknown,Equus,Proximal end & diaphysis fragment,5-10 cm,Fused,100,50,,,,,,,,,,,,,42.83,,,,,,,37.99,,,29.74,,,
http://opencontext.org/subjects/TESTSPA0000004107,Bone Ref# 756,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Context BBD,,http://opencontext.org/subjects/TESTSPA0000003435,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0004302,proximal phalanx,Proximal Phalanx,http://eol.org/pages/1670,Equidae,Equus sp.,,,,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0070,Proximal epiphysis unfused,proximal unfused,,,,Equus sp.,Proximal Phalanx,NA,proximal unfused,,756,PB 95,Dry Sieve,Unknown,Equus,Diaphysis fragment,5-10 cm,Unfused,100,50,,,,Diaphysis fragment:  split down centre shaft,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004020,Bone Ref# 757,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Context BBD,,http://opencontext.org/subjects/TESTSPA0000003435,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0004302,proximal phalanx,Proximal Phalanx,http://eol.org/pages/1670,Equidae,Equus sp.,,,,,,,,,,Equus sp.,Proximal Phalanx,NA,,,757,PB 95,Dry Sieve,Unknown,Equus,Proximal end fragment,2-5 cm,Fused,100,50,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004108,Bone Ref# 758,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Context BBD,,http://opencontext.org/subjects/TESTSPA0000003435,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0001423,radius bone,Radius,http://eol.org/pages/1670,Equidae,Equus sp.,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0057,Distal epiphysis fused,distal fused,,,,,,,Equus sp.,Radius,Right,,distal fused,758,PB 95,Dry Sieve,Unknown,Equus,Distal end fragment,5-10 cm,Fused,100,50,,,40.2,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004109,Bone Ref# 759,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Context BBD,,http://opencontext.org/subjects/TESTSPA0000003435,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0000979,tibia,Tibia,http://eol.org/pages/1670,Equidae,Equus sp.,,,,,,,,,,Equus sp.,Tibia,Left,,,759,PB 95,Dry Sieve,Unknown,Equus,Proximal end fragment,5-10 cm,Fused,100,50,,,38.6,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004021,Bone Ref# 760,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Context BBD,,http://opencontext.org/subjects/TESTSPA0000003435,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0002395,talus,Astragalus,http://eol.org/pages/1670,Equidae,Equus sp.,,,,,,,,,,Equus sp.,Astragalus,Right,,,760,PB 95,Dry Sieve,Unknown,Equus,Fragment,2-5 cm,Fused,100,50,,,19.1,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004022,Bone Ref# 761,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Context BBD,,http://opencontext.org/subjects/TESTSPA0000003435,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0004302,proximal phalanx,Proximal Phalanx,http://eol.org/pages/1670,Equidae,Equus sp.,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0057,Distal epiphysis fused,distal fused,,,,,,,Equus sp.,Proximal Phalanx,NA,,distal fused,761,PB 95,Dry Sieve,Unknown,Equus,Distal end fragment,2-5 cm,Fused,100,50,,,5.5,Distal end fragment:  cut down centre shaft,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000005316,Bone Ref# 762,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Context BBD,,http://opencontext.org/subjects/TESTSPA0000003435,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0004302,proximal phalanx,Proximal Phalanx,http://eol.org/pages/39510,Ovis,Ovis sp.,,,,,,,,,,Ovis sp.,Proximal Phalanx,NA,,,762,PB 95,Dry Sieve,Unknown,Ovis,Proximal end & diaphysis fragment,2-5 cm,Fused,100,50,,,,,Over 13-16 mon,,,5,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004023,Bone Ref# 763,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Context BBD,,http://opencontext.org/subjects/TESTSPA0000003435,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0004302,proximal phalanx,Proximal Phalanx,http://eol.org/pages/1670,Equidae,Equus sp.,,,,,,,,,,Equus sp.,Proximal Phalanx,NA,,,763,PB 95,Dry Sieve,Unknown,Equus,Proximal end fragment,2-5 cm,Fused,100,50,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004110,Bone Ref# 764,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Context BBD,,http://opencontext.org/subjects/TESTSPA0000003435,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0001450,calcaneus,Calcaneus,http://eol.org/pages/1670,Equidae,Equus sp.,,,,,,,,,,Equus sp.,Calcaneus,Left,,,764,PB 95,Dry Sieve,Unknown,Equus,Distal end fragment,5-10 cm,Adult size,100,50,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004024,Bone Ref# 765,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Context BBD,,http://opencontext.org/subjects/TESTSPA0000003435,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0002412,vertebra,Vertebrae,http://eol.org/pages/1670,Equidae,Equus sp.,,,,,,,,,,Equus sp.,Vertebrae,NA,,,765,PB 95,Dry Sieve,Unknown,Equus,Fragments Thoracic Vertebrae,2-5 cm,Adult,100,50,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000003586,Bone Ref# 766,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Context BBD,,http://opencontext.org/subjects/TESTSPA0000003435,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0002446,patella,Patella,http://eol.org/pages/11021570,Bos primigenius,primigenius,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0057,Distal epiphysis fused,distal fused,,,,,,,Bos primigenius,Patella,Right,,distal fused,766,PB 95,Dry Sieve,primigenius,Bos,Distal end fragment,2-5 cm,Adult,100,50,,,16.4,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000003681,Bone Ref# 767,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Context BBD,,http://opencontext.org/subjects/TESTSPA0000003435,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0001450,calcaneus,Calcaneus,http://eol.org/pages/11021570,Bos primigenius,primigenius,,,,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0069,Proximal epiphysis fused,proximal fused,,,,Bos primigenius,Calcaneus,Left,proximal fused,,767,PB 95,Dry Sieve,primigenius,Bos,Proximal end fragment,5-10 cm,Adult,100,50,,,,,Over 3 yrs,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004292,Bone Ref# 768,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Context BBD,,http://opencontext.org/subjects/TESTSPA0000003435,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0003128,cranium,Cranium,http://eol.org/pages/1642,Mammalia,Large Mammal,,,,,,,,,,Large Mammal,Cranium,NA,,,768,PB 95,Dry Sieve,Unknown,Large Mammal,Fragment,5-10 cm,Adult,100,50,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000003587,Bone Ref# 769,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Context BBD,,http://opencontext.org/subjects/TESTSPA0000003435,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0002412,vertebra,Vertebrae,http://eol.org/pages/11021570,Bos primigenius,primigenius,,,,,,,,,,Bos primigenius,Vertebrae,NA,,,769,PB 95,Dry Sieve,primigenius,Bos,Caudal articulation fragment Cervical Vertebrae,2-5 cm,Adult,100,50,,,5.6,,Over 8 yrs,,,900,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004325,Bone Ref# 770,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Context BBD,,http://opencontext.org/subjects/TESTSPA0000003435,37.49432,33.018551,8650,7950,,,,http://eol.org/pages/1642,Mammalia,Large Mammal,,,,,,,,,,Large Mammal,Bone,NA,,,770,PB 95,Dry Sieve,Unknown,Large Mammal,Fragment,,NA,100,50,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000003588,Bone Ref# 771,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Context BBD,,http://opencontext.org/subjects/TESTSPA0000003435,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0001435,carpal bone,Carpal Bone,http://eol.org/pages/11021570,Bos primigenius,primigenius,,,,,,,,,,Bos primigenius,Carpal Bone,Right,,,771,PB 95,Dry Sieve,primigenius,Bos,Almost Complete II & III,2-5 cm,Adult,100,50,,,7.9,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004111,Bone Ref# 772,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Context BBD,,http://opencontext.org/subjects/TESTSPA0000003435,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0000979,tibia,Tibia,http://eol.org/pages/1670,Equidae,Equus sp.,,,,,,,,,,Equus sp.,Tibia,Left,,,772,PB 95,Dry Sieve,Unknown,Equus,Distal diaphysis fragment,5-10 cm,Adult size,100,50,,,63.2,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004317,Bone Ref# 773,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Context BBD,,http://opencontext.org/subjects/TESTSPA0000003435,37.49432,33.018551,8650,7950,,,,http://eol.org/pages/1642,Mammalia,Large Mammal,,,,,,,,,,Large Mammal,Bone,,,,773,PB 95,Dry Sieve,Unknown,Large Mammal,Diaphysis fragment,>10 cm,Adult size,100,50,,,35.9,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004132,Bone Ref# 774,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Context BBD,,http://opencontext.org/subjects/TESTSPA0000003435,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0013588,fused metatarsal bones 3 and 4,Metatarsal,http://eol.org/pages/1670,Equidae,Equus sp.,,,,,,,,,,Equus sp.,Metatarsal,Left,,,774,PB 95,Dry Sieve,Unknown,Equus,Proximal end & diaphysis fragment,>10 cm,********,100,50,,,65.8,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004133,Bone Ref# 775,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Context BBD,,http://opencontext.org/subjects/TESTSPA0000003435,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0002374,metacarpal bone,Metacarpal,http://eol.org/pages/1670,Equidae,Equus sp.,,,,,,,,,,Equus sp.,Metacarpal,Left,,,775,PB 95,Dry Sieve,Unknown,Equus,Proximal end & diaphysis fragment,>10 cm,,100,50,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004293,Bone Ref# 776,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Context BBD,,http://opencontext.org/subjects/TESTSPA0000003435,37.49432,33.018551,8650,7950,,,,http://eol.org/pages/1642,Mammalia,Large Mammal,,,,,,,,,,Large Mammal,Bone,NA,,,776,PB 95,Dry Sieve,Unknown,Large Mammal,Diaphysis fragment,5-10 cm,,100,50,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004025,Bone Ref# 777,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Context BBD,,http://opencontext.org/subjects/TESTSPA0000003435,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0013586,fused metapodial bones 3 and 4,Metapodial,http://eol.org/pages/1670,Equidae,Equus sp.,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0057,Distal epiphysis fused,distal fused,,,,,,,Equus sp.,Metapodial,Right,,distal fused,777,PB 95,Dry Sieve,Unknown,Equus,Distal end fragment,2-5 cm,Fused,100,50,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004112,Bone Ref# 778,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Context BBD,,http://opencontext.org/subjects/TESTSPA0000003435,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0013588,fused metatarsal bones 3 and 4,Metatarsal,http://eol.org/pages/1670,Equidae,Equus sp.,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0057,Distal epiphysis fused,distal fused,,,,,,,Equus sp.,Metatarsal,Left,,distal fused,778,PB 95,Dry Sieve,Unknown,Equus,Distal end fragment,5-10 cm,Fused,100,50,,,44.4,,,,,,,,40.57,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004113,Bone Ref# 779,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Context BBD,,http://opencontext.org/subjects/TESTSPA0000003435,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0013586,fused metapodial bones 3 and 4,Metapodial,http://eol.org/pages/1670,Equidae,Equus sp.,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0057,Distal epiphysis fused,distal fused,,,,,,,Equus sp.,Metapodial,NA,,distal fused,779,PB 95,Dry Sieve,Unknown,Equus,Distal end & diaphysis fragment,5-10 cm,Fused,100,50,,,27,,,,,,,,,,,,,,,,,,,,,,,
