Open Context URI,Item label,Project URI,Project name,Related person(s),Context (1),Context (2),Context (3),Context (4),Context URI,Latitude (WGS84),Longitude (WGS84),Early (Cal. BP),Late (Cal. BP),Has anatomical identification [URI],Has anatomical identification [Label],Has anatomical identification [Source value],Has Biological Taxonomy [URI],Has Biological Taxonomy [Label],Has Biological Taxonomy [Source value],Has physiological sex determination [URI],Has physiological sex determination [Label],Has physiological sex determination [Source value],Has fusion character (distal) [URI],Has fusion character (distal) [Label],Has fusion character (distal) [Source value],Has fusion character (proximal) [URI],Has fusion character (proximal) [Label],Has fusion character (proximal) [Source value],Archaeological Horizon [Source],Osteo Id [Source],Taxonomic Id [Source],Articulation [Source],Symmetry [Source],Sex [Source],Pathology [Source],Number Of Fragments [Source],Number Of Elements [Source],Proximaldistal [Source],Fusion Proximal [Source],Fusion Distal [Source],Completeness Of Element [Source],Completeness Of Portion [Source],Fragmentation [Source],Maxilla With Teeth [Source],Mandible Fragment [Source],Mandible With Teeth [Source],Tooth Type [Source],Tooth Class [Source],Tooth Number [Source],dP4 [Source],P4 [Source],M1 [Source],M2 [Source],M3 [Source],Length of dP4 at occlusal surface [Source],Distal depth on medial side (L) Legge's TD [Source],Greatest breadth of the proximal end (trochlea) [Source],Length of M3 at occlusal surface [Source],Greatest lateral depth [Source],"Height of the collum of the trochlea, central groove (HTC) [Source]",Depth of the lateral verticillus (B) [Source],Length of the glenoid cavity-including cranial lip (LP) [Source],Breadth of acetabulum [Source],Height of M1on lingual side from apex to occlusal surface between the first two cusps [Source],Greatest breadth over the wings (GLF) [Source],Height across dorsal to ventral arch (H) [Source],Depth of the lateral trochlear condyle (B) [Source],Breadth of dP4 at occlusal surface [Source],Height of M2 on lingual side from apex to occlusal surface between the first two cusps [Source],Breadth of M3 at occlusal surface [Source],Minimum height of neck-from base of spine to articular surface [Source],Height from the base line at rest [Source],Greatest length without epiphysis [Source],Greatest breadth of facies articularis cranialis (BFcr) [Source],Maximum H of M3 on buccal side of anterior cusp from enamel-dentin junction to occlusal surface [Source],Basal breadth of M3 [Source],Greatest breadth of facies articularis caudalis (BFcd) [Source],Breadth [Source],Depth of the medial verticillus (B) [Source],Breadth of the third cusp (posterior) of M3 (for O/C) [Source],Depth of the distal end-- flat against anterior side [Source],Middle breadth of the sole (MBS) [Source],Maximum H of M1 on buccal side of anterior cusp from enamel-dentin junction to occlusal surface [Source],Height of M3 on lingual side from apex to occlusal surface between the first two cusps [Source],Basal length of M3 [Source],Width of the lateral condyle (P) [Source],Basal breadth of dP4 [Source],"Basal length of dP4: base at crown, maximum length of the enamel [Source]",Width of the medial condyle (P) [Source],Depth of the medial trochlear condyle (B) [Source],Maximum H of dP4 on buccal side of anterior cusp from enamel dentin junction to occlusal surface [Source],Greatest breadth of the trochlea (BT) [Source],Greatest breadth of the facies articularis proximalis (BFp) [Source],Greatest length of the lateral half (GLl) [Source],Greatest depth of the medial half (Dm) [Source],Depth of the proximal end (equids) (Dp) [Source],Greatest length (GL) [Source],Greatest depthof the lateral half (Dl) [Source],Greatest breadth of facies articularis didtalis (BFd) [Source],Greatest depth of the distal end (Dd) [Source],Smallest length of collum scapulae (SLC) [Source],Greatest length of the medial half (GLm) [Source],Greatest diagonal length of the sole (DLS) [Source],Greatest breadth of the proximal end (Bp) [Source],Breadth of the glenoid cavity (BG) [Source],Greatest breadth of the distal end (Bd) [Source],Length of the dorsal surface (Ld) [Source],Greatest length of the peripheral/abaxial half (GLpe) [Source],Greatest depth of the proximal end (Dp) [Source],Length of olecranon (only in ruminants) (LO) [Source],Length of acetabulum including the lip (LA) [Source],Greatest length of the processus gleonidalis (GLP) [Source],Greatest breadth across the coronoid process (BPC) [Source],Smallest depth of the olecranon (SDO) [Source],Depth across the processus anconeus (BPC) [Source]
http://opencontext.org/subjects/81E64BAA-9FB3-4A3A-9AC5-221084F429B5,Bone D1418-956,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square D14,http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0001684,mandible,Mandible without teeth,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,,,,18,Mandible without teeth,Ovis/Capra,Separate,Nonidentified,Nonidentified,No pathology,1,0,Not applicable,Not applicable,Not applicable,Nonidentified,Not applicable,Not applicable,,Angulus area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/B902484D-AA70-483E-EDD3-64ADA76249DA,Bone D1418-957,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square D14,http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0001684,mandible,Mandible without teeth,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,,,,18,Mandible without teeth,Ovis/Capra,Separate,Nonidentified,Nonidentified,No pathology,1,0,Not applicable,Not applicable,Not applicable,Nonidentified,Not applicable,Not applicable,,Incisor + diastema areas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/09FC1B31-6ACB-4A83-5D0E-02F090678174,Bone D1418-958,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square D14,http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0001684,mandible,Mandible without teeth,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,,,,18,Mandible without teeth,Ovis/Capra,Separate,Nonidentified,Nonidentified,No pathology,1,0,Not applicable,Not applicable,Not applicable,Nonidentified,Not applicable,Not applicable,,Diastema area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/9A36DC7E-3414-4F8A-E6C3-0F9DD6B4AC44,Bone D1418-959,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square D14,http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0001684,mandible,Mandible without teeth,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,,,,18,Mandible without teeth,Ovis/Capra,Separate,Right,Nonidentified,No pathology,1,1,Not applicable,Not applicable,Not applicable,Nonidentified,Not applicable,Not applicable,,Ascending ramus + processus condylaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/E0086D85-FA7B-40BE-490C-55F24177A739,Bone D1418-960,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square D14,http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0001685,hyoid bone,Hyoid,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,,,,18,Hyoid,Ovis/Capra,Separate,Nonidentified,Nonidentified,No pathology,5,5,Not applicable,Not applicable,Not applicable,Nonidentified,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/E9C86094-73E2-48C4-CCCB-AE4934EC1BE7,Bone D1418-961,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square D14,http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0002413,cervical vertebra,Cervical vertebra,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,,,,18,Cervical vertebra,Ovis/Capra,Separate,Central,Nonidentified,No pathology,1,1,Vertebral body,Not applicable,Not applicable,"> 1/4, but < 1/2",1/2,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/EF1FBC35-31BC-4012-5EF3-B0E51DDD0610,Bone D1418-962,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square D14,http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0001098,incisor tooth,Nonidentified tooth fragment,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,,,,18,Nonidentified tooth fragment,Ovis/Capra,Separate,Nonidentified,Nonidentified,No pathology,3,0,Not applicable,Not applicable,Not applicable,Nonidentified,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/A9279BDE-1D1B-4889-7D95-EF3773181C8F,Bone D1418-963,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square D14,http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0003268,tooth of lower jaw,Loose mandibular tooth,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,,,,18,Loose mandibular tooth,Ovis/Capra,Separate,Left,Nonidentified,No pathology,1,1,Not applicable,Not applicable,Not applicable,Nonidentified,Not applicable,Not applicable,,,,Lower permanent,Molar,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/C5470A76-39E2-4984-ED7D-B5A8CAA17140,Bone D1418-964,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square D14,http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0003268,tooth of lower jaw,Loose mandibular tooth,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,,,,18,Loose mandibular tooth,Ovis/Capra,Separate,Right,Nonidentified,No pathology,1,1,Not applicable,Not applicable,Not applicable,Nonidentified,Not applicable,Not applicable,,,,Lower permanent,Premolar,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/1B24DF71-4E55-4A40-CF81-B02FCAAA6CDC,Bone D1418-965,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square D14,http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0003268,tooth of lower jaw,Loose mandibular tooth,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,,,,18,Loose mandibular tooth,Ovis/Capra,Separate,Left,Nonidentified,No pathology,1,1,Not applicable,Not applicable,Not applicable,Nonidentified,Not applicable,Not applicable,,,,Lower permanent,Premolar,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/BAC7F2FE-15A5-454D-8CF4-B66747C47666,Bone D1418-966,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square D14,http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0003267,tooth of upper jaw,Loose maxillar tooth,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,,,,18,Loose maxillar tooth,Ovis/Capra,Separate,Right,Nonidentified,No pathology,1,1,Not applicable,Not applicable,Not applicable,Nonidentified,Not applicable,Not applicable,,,,Upper deciduous,Premolar,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/BC49995B-A9B4-489B-BA62-F33872AB9EF8,Bone D1418-967,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square D14,http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0006849,scapula,Scapula,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,,,,18,Scapula,Ovis/Capra,Separate,Nonidentified,Nonidentified,No pathology,34,0,Scapular blade,Not applicable,Not applicable,< 1/4 of estimated size,"> 1/4, but < 1/2",Corpus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/03942A41-C455-440D-91F3-42D79A07FB73,Bone D1418-968,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square D14,http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0006849,scapula,Scapula,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,,,,18,Scapula,Ovis/Capra,Separate,Nonidentified,Nonidentified,No pathology,12,0,Scapular blade,Not applicable,Not applicable,< 1/4 of estimated size,"> 1/4, but < 1/2",Corpus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/07A0EEDF-DB93-429A-458E-2DB033186E98,Bone D1418-969,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square D14,http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0006849,scapula,Scapula,http://eol.org/pages/4447460,Capra aegagrus,Capra aegagrus,,,,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0057,Distal epiphysis fused,Fused,,,,18,Scapula,Capra aegagrus,Separate,Left,Nonidentified,No pathology,1,1,Distal,Not applicable,Fused,1/2,Complete,End + shaft,,,,,,,,,,,,,,,,,,,29,,,,,,,,,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.2,,,,24.1,,,,,,,36.7,,,
http://opencontext.org/subjects/08E9AAF2-DC3F-494B-6E61-7EB149629957,Bone D1418-970,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square D14,http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0000976,humerus,Humerus,http://eol.org/pages/11021638,Ovis orientalis,Ovis orientalis,,,,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0057,Distal epiphysis fused,Fused,,,,18,Humerus,Ovis orientalis,Separate,Left,Nonidentified,No pathology,1,1,Distal,Not applicable,Fused,< 1/4 of estimated size,Complete,End only,,,,,,,,,,,,,21,,,,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.6,,,,,,,,,,,,,,34,,,,,,,,,
http://opencontext.org/subjects/3E0F5441-C4C1-4A08-A86F-0A2076DC4A1E,Bone D1418-971,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square D14,http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0000976,humerus,Humerus,http://eol.org/pages/4447460,Capra aegagrus,Capra aegagrus,,,,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0057,Distal epiphysis fused,Fused,,,,18,Humerus,Capra aegagrus,Separate,Right,Nonidentified,No pathology,1,1,Distal,Not applicable,Fused,< 1/4 of estimated size,Complete,End only,,,,,,,,,,,,,19.6,,,,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.3,,,,,,,,,,,,,,32,,,,,,,,,
http://opencontext.org/subjects/D96BBC19-F12E-4C7C-EC25-7F26AA3921A8,Bone D1418-972,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square D14,http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0000976,humerus,Humerus,http://eol.org/pages/11021638,Ovis orientalis,Ovis orientalis,,,,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0057,Distal epiphysis fused,Fused,,,,18,Humerus,Ovis orientalis,Separate,Right,Nonidentified,No pathology,1,1,Distal,Not applicable,Fused,< 1/4 of estimated size,Complete,End only,,,,,,,,,,,,,21.6,,,,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.9,,,,,,,,,,,,,,34.1,,,,,,,,,
http://opencontext.org/subjects/4C5C10A5-4D0F-481D-9502-87026FAEDFC7,Bone D1418-973,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square D14,http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0000976,humerus,Humerus,http://eol.org/pages/11021638,Ovis orientalis,Ovis orientalis,,,,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0057,Distal epiphysis fused,Fused,,,,18,Humerus,Ovis orientalis,Separate,Left,Nonidentified,No pathology,1,1,Distal,Not applicable,Fused,< 1/4 of estimated size,1/2,End splinter,,,,,,,,,,,,,20.2,,,,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/243382D4-4169-4CAD-106E-0D45BB75E67C,Bone D1418-974,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square D14,http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0013587,fused metacarpal bones 3 and 4,Metacarpus III + IV,http://eol.org/pages/11021638,Ovis orientalis,Ovis orientalis,,,,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0057,Distal epiphysis fused,Fused,,,,18,Metacarpus III + IV,Ovis orientalis,Separate,Right,Nonidentified,No pathology,1,1,Distal,Not applicable,Fused,< 1/4 of estimated size,Complete,End only,,,,,,,,,,,,,,,,,,17.4,,,,,,12.2,,,,,,,,,,,,18,,,,,,,12.3,,,12.7,17.5,,,,,,,,,,17.9,,,,,,28.7,,,,,,,,,
http://opencontext.org/subjects/8FA58631-B4E9-4038-0FE4-D29DECD98994,Bone D1418-975,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square D14,http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0013587,fused metacarpal bones 3 and 4,Metacarpus III + IV,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0069,Proximal epiphysis fused,Fused,18,Metacarpus III + IV,Ovis/Capra,Separate,Left,Nonidentified,No pathology,1,1,Proximal,Fused,Not applicable,< 1/4 of estimated size,"> 1/2, but < 3/4",End splinter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/3F3E4919-79B2-4EC0-57DA-33A18AA85AD3,Bone D1418-976,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square D14,http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0013588,fused metatarsal bones 3 and 4,Metatarsus III + IV,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0069,Proximal epiphysis fused,Fused,18,Metatarsus III + IV,Ovis/Capra,Separate,Nonidentified,Nonidentified,No pathology,2,0,Proximal,Fused,Not applicable,< 1/4 of estimated size,< 1/4 of estimated size,End splinter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/0C8B535B-9A03-44E2-1014-160195101E41,Bone D1418-977,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square D14,http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0013588,fused metatarsal bones 3 and 4,Metatarsus III + IV,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0069,Proximal epiphysis fused,Fused,18,Metatarsus III + IV,Ovis/Capra,Separate,Nonidentified,Nonidentified,No pathology,17,0,Proximal,Fused,Not applicable,< 1/4 of estimated size,< 1/4 of estimated size,End splinter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/DD7938D3-54F2-47D6-774C-9F5CE2AABD0A,Bone D1418-978,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square D14,http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0013588,fused metatarsal bones 3 and 4,Metatarsus III + IV,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0069,Proximal epiphysis fused,Fused,18,Metatarsus III + IV,Ovis/Capra,Separate,Right,Nonidentified,No pathology,1,1,Proximal,Fused,Not applicable,"> 1/4, but < 1/2",1/2,End splinter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/8E948342-0498-4396-8FFE-9A53408F87C1,Bone D1418-979,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square D14,http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0013588,fused metatarsal bones 3 and 4,Metatarsus III + IV,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0069,Proximal epiphysis fused,Fused,18,Metatarsus III + IV,Ovis/Capra,Separate,Right,Nonidentified,No pathology,1,1,Proximal,Fused,Not applicable,< 1/4 of estimated size,1/2,End splinter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/5BADE8E2-11F9-426E-A0B5-808B3D51AE33,Bone D1417-41-b,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.1,Square D14,http://opencontext.org/subjects/9C14FD61-5111-4069-82C6-70841CD353DC,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0001423,radius bone,Radius,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0058,Distal epiphysis unfused,Unfused,,,,17,Radius,Ovis/Capra,Separate,Not applicable,Nonidentified,No pathology,1,1,Distal shaft,Not applicable,Unfused,Not applicable,Not applicable,Cylinder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/F3EE6A3D-2496-4FE9-286D-25D2BE4BB060,Bone F1319-113-b,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.1,Square F13,http://opencontext.org/subjects/790F2455-5F9E-4AA9-BC8E-B2FBC6A809A4,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0003821,metapodium bone,Nonidentified metapodial III + IV,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0058,Distal epiphysis unfused,Unfused,,,,19,Nonidentified metapodial III + IV,Ovis/Capra,Separate,Not applicable,Nonidentified,No pathology,1,0,Distal shaft,Not applicable,Unfused,Not applicable,Not applicable,Shaft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
