Open Context URI,Item label,Project URI,Project name,Related person(s),Context (1),Context (2),Context (3),Context (4),Context (5),Context (6),Context URI,Latitude (WGS84),Longitude (WGS84),Early (Cal. BP),Late (Cal. BP),Has anatomical identification [URI],Has anatomical identification [Label],Has anatomical identification [Source value],Has fusion character [URI],Has fusion character [Label],Has fusion character [Source value],Has physiological sex determination [URI],Has physiological sex determination [Label],Has physiological sex determination [Source value],Has Biological Taxonomy [URI],Has Biological Taxonomy [Label],Has Biological Taxonomy [Source value],Has fusion character (distal) [URI],Has fusion character (distal) [Label],Has fusion character (distal) [Source value],Has fusion character (proximal) [URI],Has fusion character (proximal) [Label],Has fusion character (proximal) [Source value]
http://opencontext.org/subjects/EF8B7A60-D806-4F33-5049-C0D34F2A3E9C,Bone 16164,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 77,Lot 785,,,http://opencontext.org/subjects/44E32EEF-DF82-49B6-57A9-E094712BB2A8,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0001424,ulna,ulna,,,,,,,http://eol.org/pages/42318,Sus,Sus scrofa (wild/domestic),,,,,,
http://opencontext.org/subjects/CF7FF53D-1E92-4D8E-CF86-19EB95C67F1E,Bone 16165,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 77,Lot 785,,,http://opencontext.org/subjects/44E32EEF-DF82-49B6-57A9-E094712BB2A8,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0001272,innominate bone,pelvis,,,,,,,http://eol.org/pages/42318,Sus,Sus scrofa (wild/domestic),,,,,,
http://opencontext.org/subjects/39C2BC73-A92D-4078-8840-FF72B7A850FD,Bone 16166,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 77,Lot 785,,,http://opencontext.org/subjects/44E32EEF-DF82-49B6-57A9-E094712BB2A8,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0003821,metapodium bone,peripheral metapodium,,,,,,,http://eol.org/pages/42318,Sus,Sus scrofa (wild/domestic),http://opencontext.org/vocabularies/open-context-zooarch/zoo-0057,Distal epiphysis fused,"Proximal: unknown, Distal: fused",,,
http://opencontext.org/subjects/18D48A45-EA68-4862-50C9-42D7AE2B0012,Bone 16167,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 77,Lot 785,,,http://opencontext.org/subjects/44E32EEF-DF82-49B6-57A9-E094712BB2A8,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0004301,middle phalanx,phalanx II,,,,,,,http://eol.org/pages/42318,Sus,Sus scrofa (wild/domestic),,,,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0069,Proximal epiphysis fused,"Proximal: fused, Distal: unknown"
http://opencontext.org/subjects/783AF10A-3405-402C-034D-194197B87DF1,Bone 16168,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 77,Lot 785,,,http://opencontext.org/subjects/44E32EEF-DF82-49B6-57A9-E094712BB2A8,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0006849,scapula,scapula,,,,,,,http://eol.org/pages/7678,Artiodactyla,Large cervid or ruminant,,,,,,
http://opencontext.org/subjects/A0A0C392-8067-4791-1942-C9E9F121C8E0,Bone 16169,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 77,Lot 785,,,http://opencontext.org/subjects/44E32EEF-DF82-49B6-57A9-E094712BB2A8,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0013587,fused metacarpal bones 3 and 4,metacarpus 3+4,,,,,,,http://eol.org/pages/7678,Artiodactyla,Large cervid or ruminant,,,,,,
http://opencontext.org/subjects/38A7D303-53E6-49DC-3AA6-B06934CEB822,Bone 16170,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 77,Lot 785,,,http://opencontext.org/subjects/44E32EEF-DF82-49B6-57A9-E094712BB2A8,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0000976,humerus,humerus,,,,,,,http://eol.org/pages/34548,Bos,Bos taurus/primigenius,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0058,Distal epiphysis unfused,"Proximal: unknown, Distal: unfused",,,
http://opencontext.org/subjects/39572CDD-830C-4083-8F3C-DA1C32F7E1BD,Bone 16171,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 77,Lot 785,,,http://opencontext.org/subjects/44E32EEF-DF82-49B6-57A9-E094712BB2A8,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0006849,scapula,scapula,,,,,,,http://eol.org/pages/328663,Sus scrofa,Sus scrofa (wild),,,,,,
http://opencontext.org/subjects/70AB9FFC-B2A4-47AD-82EE-5C11CBE24277,Bone 16172,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 77,Lot 785,,,http://opencontext.org/subjects/44E32EEF-DF82-49B6-57A9-E094712BB2A8,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0001423,radius bone,radius,,,,,,,http://eol.org/pages/313992,"Dama dama (Linnaeus, 1758)",Dama dama,,,,,,
http://opencontext.org/subjects/8F8322F0-FE11-4D1C-D4C2-0CAE5D474FAB,Bone 16173,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 77,Lot 785,,,http://opencontext.org/subjects/44E32EEF-DF82-49B6-57A9-E094712BB2A8,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0001424,ulna,ulna,,,,,,,http://eol.org/pages/313992,"Dama dama (Linnaeus, 1758)",Dama dama,,,,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0069,Proximal epiphysis fused,"Proximal: fused, Distal: unknown"
http://opencontext.org/subjects/A0D9EC09-E87A-43D6-6614-D9BC3CF6258C,Bone 16174,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 77,Lot 785,,,http://opencontext.org/subjects/44E32EEF-DF82-49B6-57A9-E094712BB2A8,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0013587,fused metacarpal bones 3 and 4,metacarpus 3+4,,,,,,,http://eol.org/pages/1642,Mammalia,Small ruminant (domestic),,,,,,
http://opencontext.org/subjects/10168B5F-5313-4794-ED9B-61C434785932,Bone 16175,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 77,Lot 785,,,http://opencontext.org/subjects/44E32EEF-DF82-49B6-57A9-E094712BB2A8,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0000979,tibia,tibia,,,,,,,http://eol.org/pages/313992,"Dama dama (Linnaeus, 1758)",Dama dama,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0057,Distal epiphysis fused,"Proximal: unknown, Distal: fused",,,
http://opencontext.org/subjects/1569FC89-FE9B-4ED9-AB7E-B299BA14EFDC,Bone 16176,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 77,Lot 785,,,http://opencontext.org/subjects/44E32EEF-DF82-49B6-57A9-E094712BB2A8,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0002395,talus,astragalus,,,,,,,http://eol.org/pages/313992,"Dama dama (Linnaeus, 1758)",Dama dama,,,,,,
http://opencontext.org/subjects/4742665D-138F-480D-E90D-970D38920667,Bone 16177,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 77,Lot 785,,,http://opencontext.org/subjects/44E32EEF-DF82-49B6-57A9-E094712BB2A8,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0004302,proximal phalanx,phalanx I,,,,,,,http://eol.org/pages/313992,"Dama dama (Linnaeus, 1758)",Dama dama,,,,,,
http://opencontext.org/subjects/420EE353-42D6-4240-6A54-5167186CCB40,Bone 16178,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 77,Lot 785,,,http://opencontext.org/subjects/44E32EEF-DF82-49B6-57A9-E094712BB2A8,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0004301,middle phalanx,phalanx II,,,,,,,http://eol.org/pages/313992,"Dama dama (Linnaeus, 1758)",Dama dama,,,,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0069,Proximal epiphysis fused,"Proximal: fused, Distal: unknown"
http://opencontext.org/subjects/4BC4146B-EA8A-4ED2-79C6-D0AFCFBDCA4D,Bone 16179,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 77,Lot 785,,,http://opencontext.org/subjects/44E32EEF-DF82-49B6-57A9-E094712BB2A8,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0002412,vertebra,"vertebra, unidentified",,,,,,,http://eol.org/pages/1642,Mammalia,size- sheep/goat,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0058,Distal epiphysis unfused,"Proximal: unfused, Distal: unfused",http://opencontext.org/vocabularies/open-context-zooarch/zoo-0070,Proximal epiphysis unfused,"Proximal: unfused, Distal: unfused"
http://opencontext.org/subjects/6CF12008-8863-4B15-0520-F1433CC899CF,Bone 16180,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 77,Lot 785,,,http://opencontext.org/subjects/44E32EEF-DF82-49B6-57A9-E094712BB2A8,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0008270,mollusc shell,large (greater than one half) single shell with hinge,,,,,,,http://eol.org/pages/449961,Mytilus galloprovincialis,Mytilus galloprovincialis,,,,,,
http://opencontext.org/subjects/416ACDB0-BB71-41DE-BF6B-ACFD99A48FA2,Bone 16181,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 77,Lot 785,,,http://opencontext.org/subjects/44E32EEF-DF82-49B6-57A9-E094712BB2A8,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0008270,mollusc shell,large (greater than one half) single shell without hinge,,,,,,,http://eol.org/pages/449961,Mytilus galloprovincialis,Mytilus galloprovincialis,,,,,,
http://opencontext.org/subjects/ACE5154C-8215-4B34-AF7D-3682AD5DEFF4,Bone 16182,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 77,Lot 785,,,http://opencontext.org/subjects/44E32EEF-DF82-49B6-57A9-E094712BB2A8,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0008270,mollusc shell,small (less than one half) single shell with hinge,,,,,,,http://eol.org/pages/449961,Mytilus galloprovincialis,Mytilus galloprovincialis,,,,,,
http://opencontext.org/subjects/FA6B30C3-68AC-4B1F-993C-095D937D9241,Bone 16183,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 77,Lot 785,,,http://opencontext.org/subjects/44E32EEF-DF82-49B6-57A9-E094712BB2A8,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0008270,mollusc shell,small (less than one half) single shell without hinge,,,,,,,http://eol.org/pages/449961,Mytilus galloprovincialis,Mytilus galloprovincialis,,,,,,
http://opencontext.org/subjects/C37704C0-8E97-464B-F48D-7F8FE4ECC572,Bone 36898,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 77,Lot 785,,,http://opencontext.org/subjects/44E32EEF-DF82-49B6-57A9-E094712BB2A8,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0003821,metapodium bone,peripheral metapodium,,,,,,,http://eol.org/pages/328663,Sus scrofa,Sus scrofa (wild),,,,,,
http://opencontext.org/subjects/A69A8FDD-3B81-4844-5346-8DE8932D76B4,Bone 31511,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 77,Lot 792,,,http://opencontext.org/subjects/7638F4B7-DC37-438C-81CE-F08F63203C4B,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0003128,cranium,cranium,,,,,,,http://eol.org/pages/1642,Mammalia,size- sheep/goat,,,,,,
http://opencontext.org/subjects/17990A4F-EA5E-4F7E-D518-687E9EC77056,Bone 31512,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 77,Lot 792,,,http://opencontext.org/subjects/7638F4B7-DC37-438C-81CE-F08F63203C4B,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0008270,mollusc shell,large (greater than one half) single shell with hinge,,,,,,,http://eol.org/pages/449961,Mytilus galloprovincialis,Mytilus galloprovincialis,,,,,,
http://opencontext.org/subjects/3DB9A292-1523-41B7-41D1-9A92E5D704E6,Bone 31513,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 77,Lot 792,,,http://opencontext.org/subjects/7638F4B7-DC37-438C-81CE-F08F63203C4B,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0008270,mollusc shell,large (greater than one half) single shell without hinge,,,,,,,http://eol.org/pages/2979542,Unio,Unio sp.,,,,,,
http://opencontext.org/subjects/96A5FF96-A8FA-42B5-CE14-E91197FF7437,Bone 31514,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 77,Lot 792,,,http://opencontext.org/subjects/7638F4B7-DC37-438C-81CE-F08F63203C4B,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0008270,mollusc shell,small (less than one half) single shell without hinge,,,,,,,http://eol.org/pages/449961,Mytilus galloprovincialis,Mytilus galloprovincialis,,,,,,
http://opencontext.org/subjects/624353AB-CBF7-4895-91D0-9577D38C4193,Bone 31515,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 77,Lot 792,,,http://opencontext.org/subjects/7638F4B7-DC37-438C-81CE-F08F63203C4B,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0002397,maxilla,maxilla,,,,,,,http://eol.org/pages/1642,Mammalia,Small ruminant (domestic),,,,,,
http://opencontext.org/subjects/E396A764-F08D-4CD8-FF95-8EDBF7C6833F,Bone 31516,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 77,Lot 792,,,http://opencontext.org/subjects/7638F4B7-DC37-438C-81CE-F08F63203C4B,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0002397,maxilla,maxilla,,,,,,,http://eol.org/pages/313992,"Dama dama (Linnaeus, 1758)",Dama dama,,,,,,
http://opencontext.org/subjects/11C32AEF-6E64-4A01-6FFB-91244690AD4C,Bone 31517,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 77,Lot 792,,,http://opencontext.org/subjects/7638F4B7-DC37-438C-81CE-F08F63203C4B,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0001684,mandible,mandibula,,,,,,,http://eol.org/pages/1642,Mammalia,Small ruminant (domestic),,,,,,
http://opencontext.org/subjects/FBD31016-C276-4366-5E8D-53C85937BDCA,Bone 31518,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 77,Lot 792,,,http://opencontext.org/subjects/7638F4B7-DC37-438C-81CE-F08F63203C4B,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0001684,mandible,mandibula,,,,,,,http://eol.org/pages/1642,Mammalia,Small ruminant (domestic),,,,,,
http://opencontext.org/subjects/BD8A9341-7EEA-414F-88AE-A05D31EC23AD,Bone 31519,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 77,Lot 792,,,http://opencontext.org/subjects/7638F4B7-DC37-438C-81CE-F08F63203C4B,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0001684,mandible,mandibula,,,,,,,http://eol.org/pages/1642,Mammalia,Small ruminant (domestic),,,,,,
http://opencontext.org/subjects/B93328EB-8ABB-405F-DEB9-D55A30BE04EA,Bone 31520,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 77,Lot 792,,,http://opencontext.org/subjects/7638F4B7-DC37-438C-81CE-F08F63203C4B,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0001684,mandible,mandibula,,,,,,,http://eol.org/pages/328699,"Bos taurus Linnaeus, 1758",Bos taurus,,,,,,
http://opencontext.org/subjects/7DBDF39F-FF95-4AAC-7BF6-6A2A2301C1C2,Bone 31521,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 77,Lot 792,,,http://opencontext.org/subjects/7638F4B7-DC37-438C-81CE-F08F63203C4B,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0006849,scapula,scapula,,,,,,,http://eol.org/pages/4445650,Sus scrofa domesticus,Sus scrofa domesticus,,,,,,
http://opencontext.org/subjects/B9934A72-BDD9-4A75-3393-CE0357C65A3B,Bone 31522,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 77,Lot 792,,,http://opencontext.org/subjects/7638F4B7-DC37-438C-81CE-F08F63203C4B,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0006849,scapula,scapula,,,,,,,http://eol.org/pages/1642,Mammalia,Small ruminant (domestic),,,,,,
http://opencontext.org/subjects/6194F681-576C-4B01-9151-F582FB576C27,Bone 31523,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 77,Lot 792,,,http://opencontext.org/subjects/7638F4B7-DC37-438C-81CE-F08F63203C4B,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0006849,scapula,scapula,,,,,,,http://eol.org/pages/328699,"Bos taurus Linnaeus, 1758",Bos taurus,,,,,,
http://opencontext.org/subjects/CBE04952-F5E0-4B12-16B1-F986923DF462,Bone 31524,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 77,Lot 792,,,http://opencontext.org/subjects/7638F4B7-DC37-438C-81CE-F08F63203C4B,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0000976,humerus,humerus,,,,,,,http://eol.org/pages/328660,"Capra hircus Linnaeus, 1758",Capra hircus,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0057,Distal epiphysis fused,"Proximal: unknown, Distal: fused",,,
http://opencontext.org/subjects/F83B1983-7B7E-422F-CB34-FE615AFCDAE3,Bone 31525,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 77,Lot 792,,,http://opencontext.org/subjects/7638F4B7-DC37-438C-81CE-F08F63203C4B,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0000976,humerus,humerus,,,,,,,http://eol.org/pages/1642,Mammalia,Small ruminant (domestic),,,,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0070,Proximal epiphysis unfused,"Proximal: unfused, Distal: unknown"
http://opencontext.org/subjects/7FC856DF-6576-4CD1-3017-99CA0B7544D8,Bone 31526,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 77,Lot 792,,,http://opencontext.org/subjects/7638F4B7-DC37-438C-81CE-F08F63203C4B,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0000976,humerus,humerus,,,,,,,http://eol.org/pages/328699,"Bos taurus Linnaeus, 1758",Bos taurus,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0057,Distal epiphysis fused,"Proximal: unknown, Distal: fused",,,
http://opencontext.org/subjects/59ADD914-AE93-4BD2-76CE-38C453DB507D,Bone 31527,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 77,Lot 792,,,http://opencontext.org/subjects/7638F4B7-DC37-438C-81CE-F08F63203C4B,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0001424,ulna,ulna,,,,,,,http://eol.org/pages/1228387,Canis lupus familiaris,Canis familiaris,,,,,,
http://opencontext.org/subjects/1983A2F2-8DC0-45B4-B439-A626927F5CEA,Bone 31528,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 77,Lot 792,,,http://opencontext.org/subjects/7638F4B7-DC37-438C-81CE-F08F63203C4B,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0001272,innominate bone,pelvis,,,,,,,http://eol.org/pages/328699,"Bos taurus Linnaeus, 1758",Bos taurus,,,,,,
http://opencontext.org/subjects/5B2EB0C1-81DE-41FF-6F35-244A81373D41,Bone 31529,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 77,Lot 792,,,http://opencontext.org/subjects/7638F4B7-DC37-438C-81CE-F08F63203C4B,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0000981,femur,femur,,,,,,,http://eol.org/pages/1642,Mammalia,Small ruminant (domestic),,,,,,
http://opencontext.org/subjects/8EB87F3A-4ECF-4574-A5C6-BE4F55EBC963,Bone 31530,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 77,Lot 792,,,http://opencontext.org/subjects/7638F4B7-DC37-438C-81CE-F08F63203C4B,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0000981,femur,femur,,,,,,,http://eol.org/pages/7678,Artiodactyla,Large cervid or ruminant,,,,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0069,Proximal epiphysis fused,"Proximal: fused, Distal: unknown"
http://opencontext.org/subjects/AF36FBFA-00A6-4421-88DF-D7F1ED68A0D6,Bone 31531,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 77,Lot 792,,,http://opencontext.org/subjects/7638F4B7-DC37-438C-81CE-F08F63203C4B,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0001447,tarsal bone,os tarsi,,,,,,,http://eol.org/pages/328699,"Bos taurus Linnaeus, 1758",Bos taurus,,,,,,
http://opencontext.org/subjects/B78DD66B-8EEF-43EA-7DA8-61B2EA58EBF8,Bone 31532,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 77,Lot 792,,,http://opencontext.org/subjects/7638F4B7-DC37-438C-81CE-F08F63203C4B,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0002395,talus,astragalus,,,,,,,http://eol.org/pages/328660,"Capra hircus Linnaeus, 1758",Capra hircus,,,,,,
http://opencontext.org/subjects/86E8533D-FE5C-420E-B054-B432DEA6660C,Bone 31533,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 77,Lot 792,,,http://opencontext.org/subjects/7638F4B7-DC37-438C-81CE-F08F63203C4B,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0013588,fused metatarsal bones 3 and 4,metatarsus 3+4,,,,,,,http://eol.org/pages/1642,Mammalia,Small ruminant (domestic),,,,,,
